order_latitude,order_longitude,distance_km,delivery_time_window_hrs,order_priority,vehicle_capacity_kg,order_weight_kg,vehicle_utilization_ratio,traffic_density_index,average_speed_kmph,weather_impact_index,time_of_day,fuel_cost_per_km,driver_cost_per_hour,optimized_route_time_min,optimized_route_cost,delivery_efficiency_score,route_reliability_index
13.186252813229823,77.43078128065169,30.81783636212686,7.390613850063382,4,590,39.80484552522444,0.4662920101974389,0.9956753497775521,21.985453912122235,0.37888709033260526,6,10.266422635251974,395.48136069125906,125.97,1146.7,0.0315,0.488
13.123358939246584,77.67851551035126,18.12581223225412,7.355339494714633,3,581,20.713045027736225,0.6424954827361222,0.5855889494611248,28.63025517885399,0.034716152183894566,3,9.515463609730563,344.21557792642886,49.11,454.22,0.0599,0.755
12.921845507669348,77.53594998550723,6.590693459508735,10.936435334673638,4,444,21.822722434059088,0.5002629454218824,0.8048033934192618,21.51714160511756,0.10207492476609792,1,10.79610899228284,149.39640647680886,25.77,135.32,0.1494,0.647
12.839068845602554,77.6899067086115,8.411094608011794,23.548481041670257,1,837,19.761274216924992,0.805938073207557,0.5618512280410684,38.05034182074604,0.6014107220036113,6,13.771549003711943,101.67824676456085,16.99,144.63,0.0556,0.595
13.073693210604862,77.42614253631959,12.04052956761052,2.5525585737279046,3,320,36.23470540502978,0.9617149281761457,0.23453623269035317,16.724505324775116,0.8738218211622534,2,13.677473900817306,112.83498047418036,48.26,255.44,0.0609,0.644
12.976060997495841,77.52611613513224,13.297366405674602,12.930122870753685,3,822,27.82837631893973,0.9419537456288691,0.44768059606840005,26.009310970202765,0.11982475870926723,14,9.510760718248596,173.21903531287757,37.54,234.85,0.0778,0.785
12.848815293937912,77.61579651695014,42.68018683421575,5.12538768628084,3,124,47.24512745705009,0.7083983506008638,0.45608811280472095,55.6722349237795,0.4510892874668315,0,5.153662507347233,134.28738575105697,56.49,346.39,0.0522,0.682
12.998070764044508,77.71628926593559,28.49991662584372,23.325560544424114,2,627,13.293625510171132,0.6238272122798849,0.8706823232392129,30.461274009589797,0.9108789048064437,1,9.264438057143032,260.0014344677716,80.58,613.22,0.0245,0.378
12.813755408446088,77.52750100117284,26.646154657343956,3.6059806087316764,2,281,5.927573872088773,0.8728103566075671,0.7233839823998995,47.41168582467546,0.8143009836715878,9,11.061935374241404,357.3985668182076,45.92,568.29,0.0426,0.466
13.163728160831512,77.6503565505748,6.623674721591656,10.282823054316598,4,598,20.269812769861545,0.7783284538394108,0.4203439229115783,15.6731095853287,0.5196678964659299,15,10.577647590980618,321.0250662739682,30.69,234.27,0.1262,0.676
12.903511992640007,77.75439109929447,43.14684497412232,17.97135465119594,3,940,31.218922674692024,0.428494879951853,0.9741919637272689,22.378225407089232,0.771571439328831,14,11.513361058002054,164.68271892465714,172.03,968.94,0.0173,0.379
13.065008913741593,77.64634527527292,36.4179008572157,17.204751844631243,3,740,43.17914790885926,0.8746434495291002,0.4572334659182971,50.36728106001843,0.522693774044537,23,6.540757324730835,219.78977680773576,53.3,433.45,0.0552,0.66
12.924684430435764,77.49318378990145,4.315749733100078,10.722758648560442,1,141,17.963647447336054,0.600219072576297,0.9985872206629762,48.149646814484704,0.15809233728284877,14,11.465350987807327,252.3682628593833,8.06,83.38,0.1104,0.553
13.008027208471125,77.40976031262262,35.68391976425867,8.97005586291252,4,580,33.035550805098616,0.43228996197982256,0.9969309545362106,29.307795929691057,0.1247361132216791,13,6.826516187437722,343.0617548510006,109.47,869.51,0.0362,0.564
13.018684111737311,77.74803954956037,27.633372649789656,10.145084706716023,1,947,18.159735370137735,0.4972581452775447,0.35296841419739344,57.71984510167371,0.18836823206706976,21,12.50523980696749,351.7364809318494,33.79,543.65,0.0287,0.802
12.873941782210212,77.40850776434016,5.004541941592135,7.078354052648703,4,847,31.243759566728446,0.48726892117383963,0.4501928929507202,55.53215079172727,0.3509220949656795,13,8.3908761326268,372.91549357233276,6.62,83.14,0.5249,0.715
13.187833851105824,77.74988066907368,23.456731434904167,5.722657590256396,4,971,44.35558940450189,0.663444882222422,0.5888353587877233,58.11503745561199,0.9305292676740187,5,12.098954333814536,252.77357515086254,31.35,415.88,0.1236,0.485
13.110053129344445,77.61157485361089,24.750118069372302,12.109913043854469,2,538,12.336524470711042,0.46405906347451287,0.7312805369183129,31.395734509389268,0.7996784136536014,13,5.478655989061071,308.2824239307589,64.59,467.46,0.0305,0.468
13.175799576625675,77.77562707940515,9.122952468000513,7.176276389554968,2,501,20.80784046324492,0.3864965411811033,0.6224379592030395,19.87367918428415,0.4328015612263175,16,9.078600255909134,133.54011137018114,36.11,163.19,0.0539,0.621
13.15793094017106,77.71951329430946,47.33920920301384,7.611618292636752,1,645,49.66999462505758,0.3865835954296325,0.9755531753058055,41.33293195456705,0.493076709787574,17,12.050345222633327,269.58668798619465,102.24,1029.83,0.0097,0.462
13.039159991524434,77.79917364421333,42.64879320255243,16.10538945991481,4,444,43.55929438422358,0.7082933379973676,0.7791913313885532,44.238657913959926,0.26560945766641486,19,7.268705163314941,174.60754284134055,80.38,543.92,0.0492,0.609
13.168749694009247,77.54028472618069,33.782094529126304,23.27635862909752,3,992,28.667353036913898,0.814331502194565,0.36963587950637955,16.272089222526,0.7043529564721301,18,12.952870447972225,229.51506550798334,147.59,1002.14,0.0202,0.641
12.835397000820768,77.70687531557245,23.652482489029754,14.883655612865628,2,144,26.31475200085949,0.5250731061868386,0.28407804017091065,49.3241517147953,0.802765671462038,16,11.307797331049319,290.2151524920158,32.86,426.4,0.0591,0.646
12.878393144967658,77.5607723654437,21.176511537640916,2.7705277424942243,3,745,14.945418732929369,0.3242554968698119,0.7507210325674853,10.903010987998027,0.23890469566757655,15,10.875617721497983,177.09578135613432,160.28,703.39,0.0186,0.628
12.818090915564216,77.59195024812156,32.89769989039675,2.7384231186435404,1,120,26.34326195698294,0.3890574208559075,0.3267619521446104,34.13641937383917,0.04182162378646537,7,8.535488542043371,115.65551733902832,67.27,410.47,0.0146,0.857
12.930132132305307,77.65100218528735,27.72616160093837,22.882734079448017,2,733,42.56089341571741,0.94028619223594,0.8301414722686034,26.550812974744744,0.6238889431629704,6,9.824514703811175,103.07015692262725,88.66,424.7,0.0223,0.481
12.955470915875793,77.74947084567454,4.051382188212395,7.8376881770686735,2,169,34.573551150611245,0.6454805617126171,0.4488293338082696,47.01515299495421,0.5625121191353166,19,10.973493009778531,106.64786066335647,6.33,55.71,0.2729,0.652
12.908539612709559,77.79363338767972,26.112629789746254,3.117540679896935,4,963,15.212157380721342,0.6175009667306224,0.4615146104444852,25.6380363710908,0.4021311550288764,11,9.724621139148905,102.50492125413089,75.21,382.43,0.0525,0.695
13.13149500366077,77.70730936554581,40.513777244409134,14.778025504458776,1,972,10.871732131623114,0.3266344248170636,0.2086387139116096,51.34035563905164,0.6438939417732101,8,11.983133239405602,133.10651696736264,52.29,601.48,0.0188,0.723
12.942701330677435,77.56710671286693,23.502754002250946,15.34392190067612,4,147,13.995218312844626,0.8100459156218294,0.7608090136760326,39.74767443904052,0.5506132979851436,13,9.336969331069596,171.84661437103898,48.97,359.7,0.08,0.53
12.912373803874953,77.56854280091083,3.5458723001591523,15.915610862729828,2,590,9.3182008682485,0.6696476566524552,0.2906158024517487,49.694668088103604,0.2505815765941928,19,7.022731817420303,166.36645425468976,4.9,38.49,0.339,0.809
13.017078433263299,77.69503292063555,39.527631769817624,7.15024664072345,1,650,5.686394105162082,0.44145665526056455,0.8183044619708146,59.467031891981186,0.39772897562272236,0,7.139337828010472,396.03897825396905,56.2,653.16,0.0175,0.553
12.856369689989906,77.49551085830733,10.866825324662745,1.3475457369329258,2,386,21.537672547660694,0.37705163212674003,0.5934942575337654,43.95791728717784,0.4281135697472417,9,5.058037688429411,191.80183156268296,19.23,116.44,0.0989,0.634
13.120878792301616,77.44418964525256,13.6724209095139,23.195353497452853,1,109,6.551680615515117,0.5683715045423989,0.8274238519636554,59.247515818082206,0.8802479944755637,16,8.009577155586724,138.22623500781972,19.57,154.6,0.0486,0.405
12.829820257471908,77.54184886305632,9.070611318182499,6.770540050895358,2,641,9.423715328628113,0.886013374936518,0.667141231358193,11.441816346085268,0.9609041541289595,16,12.489176404785196,263.6687632503274,63.43,392.03,0.031,0.445
13.194754774640206,77.51489559666163,17.18053817870338,16.54860462520859,3,855,27.81890953263482,0.9057061914407172,0.2659466176151926,26.90699942419042,0.8930013623964971,16,12.941627088376094,357.3872366192525,43.41,480.91,0.0676,0.626
13.108897907718662,77.5185232481824,38.08082377874312,17.25248700721032,3,373,9.06536441127916,0.7219924662769455,0.8125218693641465,15.392663228115458,0.7191780240519796,3,7.0246754209575,303.41811303630254,208.74,1323.1,0.0143,0.459
12.879486272613669,77.49344310041997,26.44990711569293,15.03017059282817,4,699,4.130108604114239,0.8092754990610997,0.2558395879157998,23.115246569221977,0.5849927336058218,16,14.590439968714078,188.8246267406351,77.44,629.63,0.051,0.722
12.802208846849442,77.41683727585455,11.039182433384916,8.19687006691391,3,855,16.552053651366375,0.3806090511820092,0.5829613764554658,51.94439495628872,0.689261635465955,17,10.024027934801268,268.4848479374365,16.47,184.36,0.1717,0.56
13.126184571381934,77.40714957389338,44.01367382945,7.235213836573513,2,480,11.795635832476409,0.7116882458274983,0.3378793713159707,11.616163266304515,0.939109220732689,19,14.169787490185026,314.4567922601227,265.75,2016.45,0.0075,0.583
13.082742937539047,77.79508895589441,44.09951089262493,14.746370502162172,2,428,26.24995421172446,0.7668759924410271,0.801868142382308,36.00914678661968,0.24999873522383176,22,12.067652818616311,318.4313477103227,102.94,1078.5,0.0192,0.604
13.091602867216395,77.57110925349434,43.65834282725434,20.920199573068906,3,578,6.015987144577256,0.44049899003965454,0.9292729822449013,38.35643537661865,0.5351205076734049,1,12.22433423022413,299.96153658930666,100.03,1033.78,0.0297,0.468
13.108508138674377,77.55373065886387,12.701014357695424,22.774875765238097,4,114,37.83676859646593,0.9161083130371812,0.6433009306866194,38.057557333597806,0.6896080190004079,7,5.8504362130607115,361.2431274326854,26.46,233.61,0.1457,0.536
12.829617860693636,77.67185891307723,23.110727864868416,3.4358335012864254,3,615,45.40544245232179,0.4364977162647138,0.6217178354393444,33.764853691162784,0.6792470013242746,12,7.1999112689693066,361.0316375032313,53.83,490.3,0.0547,0.548
12.94338629141771,77.48730155514603,49.26449315090288,4.561058089747556,1,290,37.42832352385353,0.5194341518925153,0.8111705570604943,49.53014823848777,0.25227895957683644,22,5.088148332944726,273.680967822101,83.88,633.27,0.0118,0.6
12.846347623810052,77.77998447358009,38.82861133918953,22.72893395201083,1,267,27.10852483266832,0.7343897929164209,0.20406305038058178,16.677154475277558,0.5867315273897519,21,12.161276404767374,228.95691073336369,153.95,1059.67,0.0065,0.742
13.145241370350236,77.71453800576622,2.331203640052431,17.94031025170023,1,620,43.17272326765537,0.7468450455915114,0.9342069141081286,25.52885077753937,0.7959131424201564,19,8.4443828842851,292.47108866952993,8.04,58.88,0.1106,0.388
13.049319250731022,77.43576440092491,4.195024971764111,21.30885797108478,3,720,35.051000609293865,0.789569318691157,0.35795905367290537,40.786302672258635,0.47507898005024385,21,12.866525160763468,345.46360041113894,7.28,95.89,0.3623,0.714
12.93235920994106,77.56703231031398,23.732637463804306,5.660550585112893,3,236,1.517005000059303,0.37840819914774393,0.9872951070609899,44.54756831339779,0.793298076698735,14,8.389362199370263,101.69563145235541,47.74,280.02,0.0616,0.367
12.82542334011441,77.75164732302487,45.551790087216446,14.514475035516243,3,253,20.31041748595065,0.8946251009499886,0.7890031583683699,30.207421588852814,0.3598825977545548,19,13.19333752298861,397.59910270445533,126.17,1437.06,0.0236,0.576
12.924392928686265,77.77789280891656,27.396388099682998,17.126210671601893,1,487,42.696643070933206,0.6729929925982818,0.8194009181605368,53.76856316636166,0.9387601271637589,22,6.30698253748313,154.86813169875978,43.1,284.04,0.0227,0.391
12.9300733288107,77.58696060449995,25.392812893680222,16.64257336528037,4,308,17.947084040788194,0.6299252558735478,0.7249623842988853,30.774669834795716,0.533928440499101,8,6.733731567575082,241.07469569799287,67.45,442.0,0.0584,0.55
13.091842471335225,77.64536455568428,6.168211297874898,10.387488889934057,2,371,2.725543502750652,0.9867683371594567,0.5773305462281282,30.138806717416657,0.5959479507926143,2,8.408765395839364,361.60892045286,15.82,147.21,0.1189,0.59
13.055022988542085,77.46681357843683,33.182225131490405,1.354082508900095,3,242,37.562802289061345,0.8182648078587138,0.6573021546889324,11.810363074369247,0.0313615688045884,2,9.084873888822733,167.5121197132598,223.98,926.78,0.0133,0.728
13.15488509703053,77.79646745045478,41.283054869411046,14.407299306498052,4,710,40.29987524386056,0.3826042186335624,0.23712230881210053,37.557066809736696,0.17026913712859426,1,8.487028108429783,243.03856717011496,73.77,649.19,0.0535,0.854
12.98888597006478,77.49266868055338,19.640580367870555,6.821335401131002,2,988,8.86909105712212,0.8295774170583685,0.6991676075456115,45.43404192559525,0.6329338804710447,0,12.6364703252322,139.77465405435376,35.0,329.72,0.0556,0.53
12.84783769837532,77.77709270965404,39.00498069534105,11.355847661286477,2,919,27.32968434531588,0.3666742537810086,0.7008784815896374,15.721908175842405,0.41987037178227127,13,5.9695139262671475,218.52289761645778,201.02,964.97,0.0099,0.594
13.085297914889198,77.65985865959695,48.25935604113977,23.0243633469278,2,168,10.405816510790562,0.3192293937590894,0.9129606379214477,25.27163830439354,0.5081637904581747,16,8.512170196384881,153.14063643790075,166.88,836.73,0.0119,0.482
13.10431401944676,77.64309471795154,10.984556497256765,10.177812305775998,4,346,36.24248653316319,0.582538126688928,0.6045250859441755,49.06284768914261,0.06297140873370044,12,13.372399995154593,209.08832463134712,17.49,207.84,0.2163,0.739
13.0245108790278,77.6050754044066,26.643151928542324,20.315436953281814,4,360,14.305972303696798,0.9955047209734531,0.26171549926884885,28.295971770678772,0.8341352384103843,18,5.66797077262172,212.03926503781662,63.89,376.8,0.0616,0.645
13.108386871981825,77.49226792468711,15.0697599461442,5.336433932232776,1,887,16.494541005603175,0.42241875533640383,0.444956736385665,22.080123102001995,0.7845056022962172,22,14.423435076713574,397.9512368794998,50.06,549.38,0.0196,0.587
12.997518238545757,77.47061121280221,39.849866532658126,16.466591454575664,4,178,42.40357182836497,0.770851040468753,0.7245035296914539,43.61003317825561,0.18535397572184953,14,14.863168422720129,398.44390879113166,74.69,1088.29,0.0528,0.655
13.009093131752797,77.48819448362808,29.30207492817672,23.4711599520957,4,757,24.339795258138313,0.42137724634428353,0.39140709020117115,19.83793888358278,0.6343293572573794,13,5.885681738250801,134.43588359818372,105.97,409.9,0.0374,0.653
12.97101640734342,77.47457530485771,32.09453845996488,3.3435413200775463,4,722,33.81796810969414,0.8073508824708702,0.4244222574843208,54.78264597915884,0.8183152116542717,1,7.91272522255737,317.79063379850413,42.61,479.64,0.0917,0.585
12.81016765069764,77.7118337894267,40.09779382117881,1.1913586712254163,2,869,20.716279485400914,0.6537475677664782,0.8563752130886828,15.279919801307049,0.6408541364156,6,8.724006660353561,115.52364390073035,224.87,782.78,0.0089,0.465
12.843156570797323,77.5400501036667,20.40255316046029,10.97240423055013,3,704,15.602336002494015,0.7759801970625634,0.6674557854101673,45.32749011414135,0.31039809529584483,16,12.76391368652726,109.05760460115658,36.02,325.89,0.081,0.64
12.812571674274695,77.42313707062536,45.83941335194512,3.1303861101814454,1,624,31.648424960808406,0.4420112231399642,0.606821945418858,34.977435064318755,0.6561111504781671,17,10.959268121167337,131.6001682734893,102.49,727.16,0.0097,0.56
13.054564164505512,77.78764105205632,27.118414495060858,18.21284004255332,3,871,8.588021129862243,0.8219398327643515,0.4547615734446435,53.49647811984968,0.21046174768321224,5,11.443657004925674,389.6456971023802,37.33,552.76,0.0783,0.755
12.92574239243053,77.75351435398537,8.739786318932053,22.034619268516856,3,720,19.276991942776288,0.9969333417358945,0.7847424287464266,16.30975455131183,0.31825499727942086,20,12.575098228185059,382.2590643684092,44.77,395.13,0.0655,0.591
13.00342827646588,77.77110091327808,35.09905679027132,10.982482372301453,4,429,11.242814831910191,0.7659553504381718,0.43017474759202345,43.89474592480439,0.24006965310717865,7,6.179789994370257,158.17834608420412,58.3,370.6,0.0675,0.756
13.163026589570437,77.79796312905857,39.869806171474465,6.950367769575142,1,288,35.09395338009653,0.6454359986510143,0.7896508141153402,38.602731959069075,0.5569251023902065,1,13.332094569102624,148.50170066611346,86.44,745.49,0.0114,0.517
12.89971689165955,77.4695580996878,16.521322176308807,10.991276337152025,3,194,47.266233078959274,0.9462217920334852,0.25608118421395365,34.00450711200232,0.1082266467655486,0,12.05619804180144,172.1605259547841,32.88,293.53,0.0885,0.865
12.964153169214253,77.55849680756107,43.00178359293889,17.639299810550025,3,716,49.780037432777455,0.3110962895623134,0.891633073265667,34.57036317163342,0.9333103803483387,15,10.773417251963703,254.66409822254263,107.91,921.29,0.0275,0.363
13.10222045541722,77.70329539028164,45.40101948352255,1.2082457163485325,1,107,23.063563711637947,0.8109464635000747,0.5996531707007462,46.09884808992654,0.3335123536628668,6,13.897353347830567,270.91138961062296,76.81,977.77,0.0129,0.66
12.89151926619665,77.67840824722151,14.568319881512638,14.557441758148036,4,166,13.373989092185779,0.9221225617696689,0.550806413359176,56.88708274674111,0.21897012710580133,21,12.00306353883807,166.4780291318342,19.6,229.25,0.1942,0.714
12.830791963931517,77.46155836253595,49.19255216304588,15.105708752409718,3,595,22.698639148831884,0.34317220853467023,0.6888187292335397,14.562582955952404,0.49654981360183126,23,7.016999626310254,326.9868364269836,272.49,1830.19,0.011,0.576
12.915900581165507,77.72633324999624,7.894864874389162,15.666829678606517,2,290,42.51620108817347,0.6150449192910308,0.6993536583170163,10.975132380526011,0.27699781845471605,10,9.297453810756668,192.86595082079523,58.25,260.64,0.0338,0.637
12.864488514901602,77.48977622873467,10.898767751722009,6.566507839560176,3,465,11.094278249049955,0.4433036177649992,0.30562814151199647,50.285239624060175,0.5349040863826443,14,9.940428669357333,376.6393976588231,14.99,202.44,0.1876,0.717
13.171879060937028,77.48952704592905,10.027017122663281,17.423212637696917,2,867,47.65268693099326,0.696562715911481,0.8049868718529707,15.408469377537966,0.34850914978208547,12,5.5521762675040565,297.01681193701916,54.76,326.75,0.0359,0.573
13.123248151825766,77.61478976915737,44.80549579038565,3.1020041856308573,4,620,17.7514226711094,0.7546800710225623,0.4207426383600503,59.33483980402119,0.1320668107690408,23,14.546375133600558,230.9053582910835,54.84,862.81,0.0716,0.792
13.053361502604169,77.63717597393668,33.060335063923134,5.583217738736419,3,216,49.30437931306494,0.5118362280501285,0.9239695041359313,40.96741244794186,0.265895242027262,1,6.285772607968784,336.9736005108536,70.79,605.38,0.0418,0.551
13.148584236075086,77.63203448313513,8.453109877891372,21.181811073053083,1,366,42.09183548916415,0.6219871687746705,0.8542805307318659,42.543319762707036,0.4384398449615252,13,11.974612672267268,345.3743878139994,17.01,199.14,0.0555,0.527
13.121468830759646,77.4365947349591,22.5758475000491,17.990632466711027,1,710,40.61995617322213,0.49553763969359166,0.4770128332277988,19.94458514690087,0.030293226479625623,23,10.062310360908802,187.14448168268308,84.11,489.51,0.0117,0.8
12.874628023554415,77.75098434505215,31.1496032284203,1.3161477422609407,3,584,16.577329014890893,0.5585738151185796,0.8461914345605717,22.015615514833723,0.770642527014762,5,5.256322498844225,201.9143631508253,120.81,570.29,0.0246,0.43
13.157023599395991,77.50624001703548,5.089740164479782,6.712653988505405,4,608,1.4300833854485437,0.4116779696818965,0.48511239943992335,42.967515154962506,0.6218245645904158,8,14.247474758643616,380.78654611858104,8.83,128.56,0.4069,0.619
13.01573689676626,77.45180596851313,44.238402051959596,5.9313491088427845,4,397,19.724512532473405,0.919891610509942,0.28075814530883253,55.486341896709845,0.6013596072783542,6,13.518368088189332,149.42231150898158,54.55,733.88,0.072,0.707
